48 17.942802 -10.784385 -0.831314 -13.889665
49 25.919138 -10.007009 2.803684 -13.696088
50 33.424038 -7.190979 6.301341 -12.551552
51 39.945362 -2.527034 9.407158 -10.507352
52 45.037457 3.667593 11.881495 -7.687665
53 48.351925 10.970680 13.523428 -4.285919
54 59.487801 19.027020 10.672967 -0.287810
55 58.782825 27.472485 10.491607 1.981977
56 56.336769 35.586594 9.828001 4.158674
57 52.256763 43.014332 8.715760 6.138645
58 46.721210 49.430859 7.211202 7.829656
59 39.972733 54.555653 5.389401 9.155710
60 32.306545 58.164822 3.339254 10.060909
61 24.057989 60.100822 1.157876 10.511311
62 15.587774 60.279449 -1.054916 10.495347
63 7.266128 58.693295 -3.201642 10.022840
64 -0.543388 55.411919 -5.191486 9.123007
65 -7.499718 50.579109 -6.943575 7.841674
66 -13.299184 44.406204 -8.389459 6.238326
67 -17.688671 37.163029 -9.474689 4.382978
68 -20.476692 29.165958 -10.159767 2.353204
69 -21.541647 20.764217 -10.420604 0.231375
70 -20.837090 12.324695 -10.248648 -1.897860
71 -18.393801 4.215840 -9.650821 -3.950002
72 -14.318419 -3.208250 -8.649334 -5.842984
73 -8.788739 -9.623345 -7.281316 -7.499552
74 -2.046100 -14.749173 -5.598238 -8.849708
75 5.615159 -18.361677 -3.665001 -9.833318
76 13.860592 -20.302746 -1.558525 -10.402880
77 22.352076 -20.472696 0.631833 -10.401831
78 30.672350 -18.890451 2.790793 -10.066941
79 38.482334 -15.612593 4.845227 -9.283029
80 45.440556 -10.782025 6.700020 -8.077145
81 51.242462 -4.609745 8.266158 -6.497593
82 55.634129 2.634531 9.466073 -4.612651
83 58.423252 10.634050 10.238633 -2.507831
84 69.385536 19.132677 8.433375 -0.174560
85 68.752502 27.898172 8.331778 1.318235
86 66.606735 36.420494 7.966171 2.768694
87 63.013439 44.440559 7.349017 4.129547
88 58.081898 51.714592 6.501455 5.356925
89 51.962135 58.021477 5.452339 6.411998
90 44.840199 63.169598 4.236971 7.262372
91 36.932648 67.002594 2.895591 7.883062
92 28.479843 69.404030 1.471757 8.257170
93 19.738688 70.300972 0.010650 8.376088
94 10.974854 69.666542 -1.442472 8.239429
95 2.454577 67.519913 -2.843771 7.854672
96 -5.563301 63.926590 -4.152066 7.236469
97 -12.835259 58.995804 -5.329922 6.405918
98 -19.140484 52.877357 -6.344494 5.389621
99 -24.287491 45.757301 -7.168149 4.218763
100 -28.120054 37.851852 -7.778969 2.928126
101 -30.521799 29.401173 -8.161036 1.555144
102 -31.419838 20.661894 -8.304627 0.138978
103 -30.786966 11.899457 -8.206292 -1.280368
104 -28.642349 3.379960 -7.868881 -2.662929
105 -25.051126 -4.637850 -7.301447 -3.969625
106 -20.122339 -11.910459 -6.519124 -5.163119
107 -14.005601 -18.216969 -5.542894 -6.208679
108 -6.886659 -23.365751 -4.399266 -7.075034
109 1.018331 -27.200377 -3.119830 -7.735283
110 9.469290 -29.604231 -1.740670 -8.167731
111 18.209545 -30.504200 -0.301593 -8.356741
112 26.973513 -29.872768 1.154791 -8.293498
113 35.494991 -27.729008 2.584258 -7.976599
114 43.514931 -24.137949 3.942226 -7.412546
115 50.789631 -19.208534 5.185289 -6.615891
116 57.097874 -13.090522 6.272726 -5.609156
117 62.247871 -5.969758 7.168136 -4.422355
118 66.082977 1.937353 7.840937 -3.092190
119 68.486572 10.390479 8.267724 -1.660857
